db,query,url,snippet,model_score,rule_score,rule_score_01,final_score,pos_hits,neg_hits,pos_url_hits,neg_url_hits,good_domain,bad_domain,query_lang,snippet_lang,mixed_lang,rescue_flag,label
Oracle,"""Большие данные"" Oracle",https://tr-page.yandex.ru/translate?lang=en-ru&url=https%3A%2F%2Fdocs.oracle.com%2Fen%2Fbigdata%2F,"Документация и другая помощь пользователям, помогающая программистам, разработчикам, администраторам и специалистам по большим данным использовать продукты Oracle Big Data для обнаружения, анализа и визуализации данных в базе данных Oracle и нереляционных источниках, таких как Hadoop и NoSQL.",0.9850179553031921,1.0,1.0,0.9932580798864366,6,0,0,0,True,False,ru,ru,False,False,useful
Oracle,"""Большие данные"" Oracle",https://www.oracle.com/webfolder/s/delivery_production/docs/FY15h1/doc6/big-data-enterprise.pdf,"Краткий обзор. Сегодня термин «большие данные» привлекает много внимания, но этот интерес обусловлен простыми причинами. ... Oracle White Paper — Oracle Big Data. Анализ больших данных Поскольку данные не всегда перемещаются на этапе организации, анализ возможен и в распределенной среде, когда некоторые данные остаются в месте начального сохранения и к ним становится легко получать доступ из хранилища данных.",0.998907208442688,0.9199999999999999,0.96,0.9775082437992096,4,0,0,0,True,False,ru,ru,False,False,useful
Oracle,"""Большие данные"" Oracle",https://oraclebigdata.cnews.ru/content/show/reviews_article4,"Oracle Big Data SQL позволяет интегрировать данные разных типов – классические и большие – и выполнять один SQL-запрос к данным, содержащимся в Hadoop, NoSQL и Oracle Database. Нельзя, чтобы большие данные были изолированы от общей информационной среды компании.",0.999345600605011,1.0,1.0,0.999705520272255,7,0,0,0,False,False,ru,ru,False,False,useful
Oracle,"""Большие данные"" Oracle",https://www.osp.ru/pcworld/2014/04/13039939,"Системы, ориентированные на Большие Данные, преимущественно строятся на основе кластерных конфигураций в сочетании с Hadoop. В своем нынешнем состоянии программное обеспечение Apache Hadoop, помимо модели распределенных вычислений MapReduce, содержит всеобъемлющую конструкцию для хранения и обработки больших массивов данных на базе недорогих, имеющихся на рынке кластеров.",0.9595783352851868,0.48,0.74,0.8388102508783342,3,0,0,0,False,False,ru,ru,False,False,useful
Oracle,"""Большие данные"" Oracle",https://yandex.ru/images/search?text=%22%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%B8%D0%B5+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D0%B5%22+Oracle,"Картинки по запросу """"Большие данные"" Oracle""",0.9914053678512573,0.16,0.58,0.7651324155330659,1,0,0,0,False,False,ru,ru,False,False,useful
Oracle,"""Большие данные"" Oracle",https://logistics.ru/automation/news/oracle-predstavlyaet-oracle-cloud-platform-big-data,"Первый в отрасли облачный сервис Oracle Big Data Preparation Cloud Service сочетает возможности машинного обучнения на основе Spark-технологий с такими семантическими технологиями, как Natural Language Processing (NLP, обработка на естественном языке) и наборы данных Linked Open Data (связанные открытые данные) для внутреннего обогащения данных.",0.9952085614204407,0.64,0.8200000000000001,0.8988438526391984,4,0,0,0,False,False,ru,ru,False,False,useful
Oracle,"""Большие данные"" Oracle",https://www.fors.ru/upload/lib/Big_Data_11_2015.pdf,"Примеры больших данных: • данные Интернет-сайтов - тексты, фотографии, видео • информация, содержащаяся в социальных. медиа, блогах, форумах • архивы текстовых документов • данные медицинских обследований • автоматически генерируемые данные, непре",0.9554973840713501,0.16,0.58,0.7489738228321076,1,0,0,0,False,False,ru,ru,False,False,useful
Oracle,"""Большие данные"" Oracle",https://www.mobilecomm.ru/novyj-produkt-oracle-big-data-sql,"Oracle Big Data SQL распространяет на данные Hadoop и NoSQL средства обеспечения безопасности Oracle Database, включая существующие политики безопасности организации. «Организации все активнее используют разнообразные источники информации за пределами реляционных баз данных, такие как Hadoop и NoSQL.",0.9984978437423706,1.0,1.0,0.9993240296840669,6,0,1,0,False,False,ru,ru,False,False,useful
Oracle,"""Большие данные"" Oracle",https://bytemag.ru/kompleks-oracle-dlya-rabotie-s-bolshiimii-danniemi-7819/,"Загрузчик Oracle Loader for Hadoop позволяет на основе подхода HadoopMapReduce создавать наборы данных, оптимизированные для эффективной загрузки в СУБД Oracle Database 11g и дальнейшего анализа. В отличие от других загрузчиков Hadoop, решение Oracle генерирует данные во внутренних форматах Oracle, ускоряя загрузку и потребляя меньше системных ресурсов базы данных.",0.9973955154418945,0.32,0.66,0.8118279819488525,2,0,0,0,False,False,ru,ru,False,False,useful
Oracle,"""Большие данные"" Oracle",https://habr.com/ru/companies/oracle/articles/271107/,,0.007121159229427576,0.16,0.58,0.3222045216532424,1,0,0,0,False,False,ru,mixed,False,False,spam
Oracle,"""Большие данные"" Oracle",https://ru.education-wiki.com/2115103-oracle-data-warehousing,"Это руководство по Oracle Data Warehousing. Здесь мы обсудим архитектуру, характеристики, преимущества и недостатки хранилища данных Oracle. ... Большие данные - это база данных? - Концепция и аналитика больших данных.",0.9990838766098022,0.32,0.66,0.8125877444744111,2,0,0,0,False,False,ru,ru,False,False,useful
